frame,cx,cy,x,y,w,h,conf
1254,241.5,142.0,230,132,23,20,0.782
1255,242.0,141.5,230,132,24,19,0.732
1256,243.5,141.5,233,133,21,17,0.6
1257,244.0,143.0,234,135,20,16,0.574
1258,244.5,142.0,234,134,21,16,0.585
1259,245.0,142.0,235,134,20,16,0.589
1260,243.0,142.0,232,133,22,18,0.644
1261,243.0,142.0,232,133,22,18,0.683
1262,242.0,142.0,231,132,22,20,0.737
1263,242.5,142.5,232,132,21,21,0.724
1264,241.0,142.5,230,132,22,21,0.716
1265,240.0,144.0,229,132,22,24,0.749
1266,240.0,145.5,229,132,22,27,0.797
1267,240.0,143.0,229,133,22,20,0.813
1268,240.0,143.5,229,133,22,21,0.821
1269,239.5,143.5,228,133,23,21,0.805
1270,240.0,143.0,229,133,22,20,0.792
1271,240.0,142.5,229,133,22,19,0.792
1272,240.5,142.5,229,132,23,21,0.77
1273,241.0,142.5,230,132,22,21,0.785
1274,241.0,143.0,230,133,22,20,0.797
1275,241.0,143.5,230,133,22,21,0.798
1276,241.0,142.5,230,132,22,21,0.809
1277,241.0,143.0,230,132,22,22,0.81
1278,241.0,143.0,230,132,22,22,0.812
1279,241.0,143.0,230,132,22,22,0.813
1280,241.0,143.0,230,132,22,22,0.809
1281,241.0,143.0,230,132,22,22,0.806
1282,241.0,143.0,230,132,22,22,0.804
1283,241.0,143.0,230,132,22,22,0.802
1284,241.5,143.0,231,132,21,22,0.815
1285,241.0,143.0,230,132,22,22,0.815
1286,241.0,143.0,230,132,22,22,0.813
1287,241.0,143.0,230,132,22,22,0.818
1288,241.0,143.0,230,132,22,22,0.815
1289,241.0,143.0,230,132,22,22,0.818
1290,241.0,143.5,230,133,22,21,0.828
1291,241.0,143.5,230,133,22,21,0.828
1292,241.0,143.5,230,133,22,21,0.829
1293,241.0,143.5,230,133,22,21,0.826
1294,241.5,143.5,231,133,21,21,0.819
1295,241.0,143.5,230,133,22,21,0.816
1296,241.0,143.5,230,133,22,21,0.823
1297,241.0,143.5,230,133,22,21,0.821
1298,241.0,143.5,230,133,22,21,0.822
1299,241.0,143.5,230,133,22,21,0.821
1300,241.0,143.5,230,133,22,21,0.822
1301,241.0,143.5,230,133,22,21,0.822
1302,241.0,143.5,230,133,22,21,0.825
1303,241.0,143.5,230,133,22,21,0.825
1304,241.0,143.5,230,133,22,21,0.827
1305,241.0,143.5,230,133,22,21,0.827
1306,241.0,143.5,230,133,22,21,0.827
1307,241.0,143.5,230,133,22,21,0.826
1308,241.0,143.5,230,133,22,21,0.822
1309,241.0,143.5,230,133,22,21,0.822
1310,241.0,143.5,230,133,22,21,0.824
1311,241.0,143.5,230,133,22,21,0.823
1312,241.0,143.5,230,133,22,21,0.825
1313,241.0,143.5,230,133,22,21,0.824
1314,241.0,143.5,230,133,22,21,0.824
1315,241.0,143.5,230,133,22,21,0.826
1316,241.0,143.5,230,133,22,21,0.825
1317,241.0,143.5,230,133,22,21,0.827
1318,241.0,143.5,230,133,22,21,0.826
1319,241.0,143.5,230,133,22,21,0.826
1320,241.0,143.5,230,133,22,21,0.816
1321,241.0,143.5,230,133,22,21,0.816
1322,241.0,143.5,230,133,22,21,0.815
1323,241.0,143.5,230,133,22,21,0.815
1324,241.0,143.5,230,133,22,21,0.815
1325,241.0,143.5,230,133,22,21,0.815
1326,241.0,143.5,230,133,22,21,0.814
1327,241.0,143.5,230,133,22,21,0.814
1328,241.0,143.5,230,133,22,21,0.812
1329,241.0,144.0,230,133,22,22,0.812
1330,241.0,144.0,230,133,22,22,0.813
1331,241.0,144.0,230,133,22,22,0.812
1332,241.0,143.5,230,133,22,21,0.82
1333,241.0,143.5,230,133,22,21,0.82
1334,241.0,143.5,230,133,22,21,0.82
1335,241.0,143.5,230,133,22,21,0.821
1336,241.0,143.5,230,133,22,21,0.821
1337,241.0,143.5,230,133,22,21,0.821
1338,241.0,143.5,230,133,22,21,0.821
1339,241.0,143.5,230,133,22,21,0.821
