frame,cx,cy,x,y,w,h,conf
2644,171.5,204.0,162.0,193.0,19.0,22.0,0.809
2645,171.5,204.0,162.0,193.0,19.0,22.0,0.809
2646,171.5,204.0,162.0,193.0,19.0,22.0,0.809
2647,171.5,204.0,162.0,193.0,19.0,22.0,0.812
2648,171.5,204.0,162.0,193.0,19.0,22.0,0.812
2649,171.5,204.0,162.0,193.0,19.0,22.0,0.809
2650,171.5,204.0,162.0,193.0,19.0,22.0,0.808
2651,171.5,204.0,162.0,193.0,19.0,22.0,0.809
2652,171.5,204.0,162.0,193.0,19.0,22.0,0.819
2653,171.5,204.0,162.0,193.0,19.0,22.0,0.819
2654,171.5,204.0,162.0,193.0,19.0,22.0,0.819
2655,171.5,204.0,162.0,193.0,19.0,22.0,0.818
2656,171.5,204.0,162.0,193.0,19.0,22.0,0.817
2657,171.5,204.0,162.0,193.0,19.0,22.0,0.817
2658,171.5,204.0,162.0,193.0,19.0,22.0,0.816
2659,171.5,204.0,162.0,193.0,19.0,22.0,0.815
2660,171.5,204.0,162.0,193.0,19.0,22.0,0.815
2661,171.5,204.0,162.0,193.0,19.0,22.0,0.816
2662,171.5,204.0,162.0,193.0,19.0,22.0,0.816
2663,171.5,204.0,162.0,193.0,19.0,22.0,0.814
2664,171.5,204.0,162.0,193.0,19.0,22.0,0.823
2665,171.5,204.0,162.0,193.0,19.0,22.0,0.823
2666,171.5,204.0,162.0,193.0,19.0,22.0,0.822
2667,171.5,204.0,162.0,193.0,19.0,22.0,0.822
2668,171.5,204.0,162.0,193.0,19.0,22.0,0.822
2669,171.5,204.0,162.0,193.0,19.0,22.0,0.822
2670,171.5,204.0,162.0,193.0,19.0,22.0,0.819
2671,171.5,204.0,162.0,193.0,19.0,22.0,0.821
2672,171.5,204.0,162.0,193.0,19.0,22.0,0.824
2673,171.5,204.0,162.0,193.0,19.0,22.0,0.823
2674,171.5,204.0,162.0,193.0,19.0,22.0,0.823
2675,171.5,204.0,162.0,193.0,19.0,22.0,0.825
2676,171.0,204.0,161.0,193.0,20.0,22.0,0.792
2677,171.0,204.0,161.0,193.0,20.0,22.0,0.789
2678,171.0,204.0,161.0,193.0,20.0,22.0,0.789
2679,171.0,204.0,161.0,193.0,20.0,22.0,0.791
2680,171.0,204.0,161.0,193.0,20.0,22.0,0.804
2681,171.0,204.0,161.0,193.0,20.0,22.0,0.802
2682,171.0,204.0,161.0,193.0,20.0,22.0,0.795
2683,171.0,204.0,161.0,193.0,20.0,22.0,0.792
2684,171.5,203.5,162.0,193.0,19.0,21.0,0.781
2685,171.5,204.0,162.0,193.0,19.0,22.0,0.719
2686,171.5,202.0,161.0,193.0,21.0,18.0,0.445
2687,,,,,,,
2688,,,,,,,
2689,,,,,,,
2690,,,,,,,
2691,,,,,,,
2692,,,,,,,
2693,,,,,,,
2694,,,,,,,
2695,,,,,,,
2696,171.5,204.0,161.0,192.0,21.0,24.0,0.423
2697,171.0,204.0,161.0,192.0,20.0,24.0,0.686
2698,171.0,204.0,161.0,192.0,20.0,24.0,0.744
2699,171.5,204.5,162.0,193.0,19.0,23.0,0.733
2700,171.5,204.0,162.0,193.0,19.0,22.0,0.823
2701,171.5,204.0,162.0,193.0,19.0,22.0,0.822
2702,171.5,204.0,162.0,193.0,19.0,22.0,0.825
2703,171.5,204.0,162.0,193.0,19.0,22.0,0.822
2704,171.0,204.0,161.0,193.0,20.0,22.0,0.825
2705,171.5,204.0,162.0,193.0,19.0,22.0,0.828
2706,171.5,204.0,162.0,193.0,19.0,22.0,0.829
2707,171.5,204.0,162.0,193.0,19.0,22.0,0.83
2708,171.5,204.0,162.0,193.0,19.0,22.0,0.83
2709,171.5,204.0,162.0,193.0,19.0,22.0,0.831
2710,171.5,204.0,162.0,193.0,19.0,22.0,0.831
2711,171.0,204.0,162.0,193.0,18.0,22.0,0.832
2712,171.0,204.0,161.0,193.0,20.0,22.0,0.832
2713,171.0,204.0,161.0,193.0,20.0,22.0,0.83
2714,171.0,204.0,161.0,193.0,20.0,22.0,0.83
2715,171.0,204.0,161.0,193.0,20.0,22.0,0.829
2716,171.0,204.0,161.0,193.0,20.0,22.0,0.829
2717,171.0,204.0,161.0,193.0,20.0,22.0,0.83
2718,171.0,204.0,161.0,193.0,20.0,22.0,0.83
2719,171.0,204.0,161.0,193.0,20.0,22.0,0.829
2720,171.0,204.0,161.0,193.0,20.0,22.0,0.829
2721,171.0,204.0,161.0,193.0,20.0,22.0,0.828
2722,171.0,204.0,161.0,193.0,20.0,22.0,0.829
2723,171.0,204.0,161.0,193.0,20.0,22.0,0.829
2724,171.5,204.0,162.0,193.0,19.0,22.0,0.842
2725,171.5,204.0,162.0,193.0,19.0,22.0,0.842
2726,171.5,204.0,162.0,193.0,19.0,22.0,0.842
2727,171.5,204.0,162.0,193.0,19.0,22.0,0.841
2728,171.0,204.0,162.0,193.0,18.0,22.0,0.838
2729,171.0,204.0,162.0,193.0,18.0,22.0,0.837
2730,170.5,203.5,161.0,192.0,19.0,23.0,0.827
2731,170.5,203.5,161.0,192.0,19.0,23.0,0.826
2732,171.0,203.5,162.0,192.0,18.0,23.0,0.821
2733,171.0,203.5,162.0,192.0,18.0,23.0,0.821
2734,171.0,203.5,162.0,192.0,18.0,23.0,0.821
2735,171.0,203.5,162.0,192.0,18.0,23.0,0.822
2736,171.0,204.5,162.0,193.0,18.0,23.0,0.834
2737,171.0,204.5,162.0,193.0,18.0,23.0,0.835
2738,171.0,204.5,162.0,193.0,18.0,23.0,0.834
2739,171.0,204.5,162.0,193.0,18.0,23.0,0.834
2740,171.0,204.5,162.0,193.0,18.0,23.0,0.834
2741,171.0,204.5,162.0,193.0,18.0,23.0,0.833
2742,171.0,204.5,162.0,193.0,18.0,23.0,0.834
2743,171.0,204.5,162.0,193.0,18.0,23.0,0.834
2744,171.0,204.5,162.0,193.0,18.0,23.0,0.834
2745,171.0,204.5,162.0,193.0,18.0,23.0,0.834
2746,171.0,204.5,162.0,193.0,18.0,23.0,0.834
2747,171.0,204.5,162.0,193.0,18.0,23.0,0.835
2748,171.0,203.5,162.0,192.0,18.0,23.0,0.823
2749,171.0,203.5,162.0,192.0,18.0,23.0,0.822
2750,171.0,203.5,162.0,192.0,18.0,23.0,0.823
2751,171.0,204.0,162.0,192.0,18.0,24.0,0.823
2752,171.0,204.0,162.0,192.0,18.0,24.0,0.822
2753,171.0,204.0,162.0,192.0,18.0,24.0,0.822
2754,171.0,204.0,162.0,192.0,18.0,24.0,0.822
2755,171.0,204.0,162.0,192.0,18.0,24.0,0.824
2756,171.0,203.5,162.0,192.0,18.0,23.0,0.824
2757,171.0,203.5,162.0,192.0,18.0,23.0,0.823
2758,171.0,203.5,162.0,192.0,18.0,23.0,0.823
2759,171.0,203.5,162.0,192.0,18.0,23.0,0.823
2760,171.0,204.5,162.0,193.0,18.0,23.0,0.836
2761,171.0,204.5,162.0,193.0,18.0,23.0,0.837
2762,171.0,204.5,162.0,193.0,18.0,23.0,0.837
2763,171.0,204.5,162.0,193.0,18.0,23.0,0.836
2764,171.0,204.5,162.0,193.0,18.0,23.0,0.836
2765,171.0,204.5,162.0,193.0,18.0,23.0,0.836
2766,171.0,204.5,162.0,193.0,18.0,23.0,0.837
2767,171.0,204.5,162.0,193.0,18.0,23.0,0.837
2768,171.0,204.5,162.0,193.0,18.0,23.0,0.837
2769,171.0,204.5,162.0,193.0,18.0,23.0,0.836
2770,171.0,204.5,162.0,193.0,18.0,23.0,0.836
2771,171.0,204.5,162.0,193.0,18.0,23.0,0.837
2772,171.0,204.0,162.0,192.0,18.0,24.0,0.828
2773,171.0,204.0,162.0,192.0,18.0,24.0,0.827
2774,171.0,204.0,162.0,192.0,18.0,24.0,0.827
2775,171.0,204.0,162.0,192.0,18.0,24.0,0.827
2776,171.0,204.0,162.0,192.0,18.0,24.0,0.826
2777,171.0,204.5,162.0,193.0,18.0,23.0,0.826
2778,171.0,204.0,162.0,192.0,18.0,24.0,0.824
2779,171.0,204.0,162.0,192.0,18.0,24.0,0.824
2780,171.0,204.5,162.0,193.0,18.0,23.0,0.827
2781,171.0,204.5,162.0,193.0,18.0,23.0,0.827
2782,171.0,204.5,162.0,193.0,18.0,23.0,0.827
2783,171.0,204.5,162.0,193.0,18.0,23.0,0.827
2784,171.0,204.5,162.0,193.0,18.0,23.0,0.824
2785,171.0,204.5,162.0,193.0,18.0,23.0,0.824
2786,171.0,204.5,162.0,193.0,18.0,23.0,0.824
2787,171.0,204.5,162.0,193.0,18.0,23.0,0.825
2788,171.0,204.5,162.0,193.0,18.0,23.0,0.824
2789,171.0,204.5,162.0,193.0,18.0,23.0,0.824
2790,171.0,204.0,162.0,193.0,18.0,22.0,0.816
2791,171.0,204.0,162.0,193.0,18.0,22.0,0.815
2792,171.0,204.0,162.0,193.0,18.0,22.0,0.817
2793,171.0,204.0,162.0,193.0,18.0,22.0,0.816
2794,171.0,204.0,162.0,193.0,18.0,22.0,0.817
2795,171.0,204.0,162.0,193.0,18.0,22.0,0.817
2796,171.5,204.0,162.0,193.0,19.0,22.0,0.823
2797,171.5,204.0,162.0,193.0,19.0,22.0,0.823
2798,171.5,204.0,162.0,193.0,19.0,22.0,0.822
2799,171.5,204.0,162.0,193.0,19.0,22.0,0.822
2800,171.5,204.0,162.0,193.0,19.0,22.0,0.821
2801,171.5,204.0,162.0,193.0,19.0,22.0,0.822
2802,171.5,204.0,162.0,193.0,19.0,22.0,0.821
2803,171.5,204.0,162.0,193.0,19.0,22.0,0.82
2804,171.5,204.0,162.0,193.0,19.0,22.0,0.82
2805,171.5,204.0,162.0,193.0,19.0,22.0,0.818
2806,171.5,204.0,162.0,193.0,19.0,22.0,0.819
2807,171.5,204.0,162.0,193.0,19.0,22.0,0.821
2808,171.5,204.0,162.0,193.0,19.0,22.0,0.817
2809,171.5,204.0,162.0,193.0,19.0,22.0,0.819
2810,171.5,204.0,162.0,193.0,19.0,22.0,0.816
2811,171.5,204.0,162.0,193.0,19.0,22.0,0.814
2812,171.5,204.0,162.0,193.0,19.0,22.0,0.814
2813,171.5,204.0,162.0,193.0,19.0,22.0,0.816
2814,171.5,204.0,162.0,193.0,19.0,22.0,0.818
2815,171.5,204.0,162.0,193.0,19.0,22.0,0.818
2816,171.5,204.0,162.0,193.0,19.0,22.0,0.817
2817,171.5,204.0,162.0,193.0,19.0,22.0,0.813
2818,171.5,204.0,162.0,193.0,19.0,22.0,0.815
2819,171.5,204.0,162.0,193.0,19.0,22.0,0.816
2820,171.0,203.5,162.0,192.0,18.0,23.0,0.82
